loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,policy_code,application_type,annual_inc_joint,verification_status_joint,acc_now_delinq,tot_cur_bal,duration_numeric,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_status
15000.0,36,11.14,492.08,B,The Timken Co.,10+ years,MORTGAGE,98000.0,Not Verified,Mar-2013,n,debt_consolidation,Debt Freedom,OH,17.46,0.0,34.0,,25.0,39498.0,58.6,41.0,w,1449.33,1449.33,16238.31,13550.67,2687.64,0.0,0.0,Dec-2015,492.08,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,146680.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7000.0,36,13.35,237.04,C,banquet server,3 years,MORTGAGE,35000.0,Source Verified,Aug-2014,n,credit_card,Credit card refinancing,GA,10.53,0.0,43.0,,8.0,5778.0,40.1,15.0,w,4229.43,4229.43,3792.64,2770.57,1022.07,0.0,0.0,Dec-2015,237.04,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,5778.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25000.0,60,17.86,632.94,D,Salesforce Administrator,9 years,MORTGAGE,73000.0,Verified,Feb-2015,n,debt_consolidation,Debt consolidation,WA,32.4,1.0,17.0,,19.0,22365.0,74.8,24.0,w,21907.22,21907.22,6900.33,3092.78,3807.55,0.0,0.0,Jan-2016,632.94,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,302495.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2500.0,36,19.05,91.71,D,RIVER CLUB OF NEW YORK,9 years,RENT,65000.0,Not Verified,May-2013,n,moving,Moving and relocation,NY,7.18,0.0,39.0,,10.0,4664.0,56.2,34.0,f,352.64,352.64,2934.36,2147.36,787.0,0.0,0.0,Jan-2016,91.71,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,11040.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22000.0,60,13.99,511.79,C,Couse Coordinator,2 years,OWN,48000.0,Source Verified,Oct-2015,n,debt_consolidation,Debt consolidation,NC,20.71,0.0,,,7.0,6625.0,37.4,30.0,f,21225.12,21225.12,1518.27,774.88,743.39,0.0,0.0,Jan-2016,511.79,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,52524.0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8300.0,36,17.57,298.28,D,dispatcher,< 1 year,RENT,45000.0,Source Verified,Dec-2015,n,credit_card,Credit card refinancing,NV,11.47,0.0,51.0,,5.0,4430.0,65.1,7.0,f,8123.25,7976.44,276.98,176.75,105.33,0.0,0.0,Jan-2016,298.28,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,10787.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14000.0,36,9.71,449.84,B,county of san diego,10+ years,MORTGAGE,120000.0,Source Verified,Jul-2013,n,credit_card,balance transfers,CA,17.75,0.0,,,14.0,36182.0,74.9,22.0,w,0.0,0.0,15883.34,14000.0,1883.34,0.0,0.0,Jun-2015,5986.86,,Jan-2016,1.0,INDIVIDUAL,,,0.0,112403.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33425.0,36,16.2,1178.43,C,Westinghouse Electric,10+ years,RENT,175000.0,Verified,Sep-2013,n,debt_consolidation,Debt consolidation,PA,6.88,0.0,,99.0,15.0,14296.0,53.1,28.0,f,9925.64,9925.64,31814.86,23499.36,8315.5,0.0,0.0,Dec-2015,1178.43,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,35600.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3800.0,36,14.84,131.44,D,Interfaith Youth Core,3 years,RENT,30004.0,Source Verified,Jul-2010,n,credit_card,Going back to school on the right foot!,IL,14.52,0.0,46.0,,7.0,12794.0,18.4,17.0,f,0.0,0.0,4729.46,3800.0,929.46,0.0,0.0,Aug-2013,140.46,,Aug-2013,1.0,INDIVIDUAL,,,0.0,,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7975.0,36,18.54,290.49,E,Customer Manager,2 years,RENT,80000.0,Source Verified,Jan-2015,n,debt_consolidation,Debt consolidation,CA,33.02,0.0,24.0,27.0,9.0,4017.0,82.0,13.0,w,5986.02,5986.02,3178.96,1988.98,1189.98,0.0,0.0,Dec-2015,290.49,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,50519.0,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10000.0,60,20.2,266.06,D,Store Manager,3 years,RENT,50000.0,Source Verified,Nov-2013,n,debt_consolidation,Debt Consolidation,MD,8.14,0.0,,,5.0,2810.0,19.5,8.0,f,6993.45,6993.45,6651.05,3006.55,3644.5,0.0,0.0,Dec-2015,266.06,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,5378.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1500.0,36,18.54,54.64,E,Product specialist,5 years,MORTGAGE,55000.0,Verified,Jan-2015,n,other,Other,MI,29.61,0.0,,,13.0,15177.0,96.1,32.0,f,1088.62,1088.62,652.59,411.38,241.21,0.0,0.0,Jan-2016,54.64,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,180181.0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15000.0,36,14.3,514.86,C,timken,10+ years,MORTGAGE,48000.0,Source Verified,Sep-2013,n,debt_consolidation,my freedom,NC,23.3,0.0,45.0,,10.0,3075.0,76.9,31.0,w,5278.31,5278.31,12871.5,9721.69,3149.81,0.0,0.0,Nov-2015,514.86,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,123910.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7500.0,36,6.24,228.99,A,Front Desk Coordinator,2 years,RENT,40000.0,Not Verified,Dec-2015,n,credit_card,Credit card refinancing,CT,17.7,0.0,63.0,,11.0,9029.0,17.2,14.0,w,7310.01,7310.01,226.39,189.99,36.4,0.0,0.0,Jan-2016,228.99,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,21936.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5275.0,36,7.62,164.38,A,Engineer Technician,10+ years,RENT,50000.0,Not Verified,Nov-2013,n,credit_card,payoff cards,NC,12.51,0.0,,,7.0,4086.0,50.4,14.0,f,1589.45,1589.45,4271.66,3685.55,586.11,0.0,0.0,Jan-2016,164.38,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,16661.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,36,9.45,448.14,B,Citibank,4 years,RENT,42000.0,Not Verified,Mar-2008,n,debt_consolidation,Finally Over,NY,5.31,0.0,51.0,,12.0,11556.0,24.3,18.0,f,0.0,0.0,10616.42,14000.0,715.65,0.0,0.0,Oct-2008,12028.28,,Oct-2008,1.0,INDIVIDUAL,,,0.0,,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,36,12.35,166.91,B,Wheaton Park District,1 year,OWN,47250.0,Not Verified,Jul-2013,n,wedding,Wedding Loan,IL,21.77,0.0,,,8.0,3051.0,8.5,17.0,w,0.0,0.0,5945.01,5000.0,945.01,0.0,0.0,Oct-2015,1605.35,,Jan-2016,1.0,INDIVIDUAL,,,0.0,37498.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30000.0,36,18.54,1092.72,E,Dentist,< 1 year,RENT,120000.0,Source Verified,Jan-2015,n,small_business,Business,MA,15.66,0.0,,,13.0,3737.0,9.8,14.0,w,22518.34,22518.34,11989.02,7481.66,4507.36,0.0,0.0,Jan-2016,11092.72,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,171369.0,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3200.0,36,15.61,111.89,C,Insurance Adjuster,2 years,RENT,55000.0,Not Verified,Oct-2013,n,debt_consolidation,On the way to great credit,NY,22.19,0.0,,,16.0,6523.0,35.1,30.0,f,945.08,945.08,3019.99,2254.92,765.07,0.0,0.0,Jan-2016,111.89,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,72789.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8000.0,36,14.48,275.29,C,sr. mortgage processor ,4 years,MORTGAGE,47500.0,Source Verified,Dec-2015,n,debt_consolidation,Debt consolidation,AZ,19.72,0.0,,96.0,8.0,14294.0,63.0,14.0,w,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,255803.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10000.0,36,17.77,360.38,D,Caltrans   State of Calif.,10+ years,MORTGAGE,39000.0,Not Verified,Jun-2013,n,credit_card,Credit card refinancing,CA,9.94,0.0,50.0,,9.0,9705.0,41.7,25.0,f,0.0,0.0,2882.96,1789.0,1093.96,0.0,0.0,Feb-2014,360.38,,Jan-2016,1.0,INDIVIDUAL,,,0.0,9705.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16000.0,60,11.53,352.13,B,SALES,10+ years,RENT,40950.0,Not Verified,Jun-2015,n,credit_card,Credit card refinancing,TX,39.54,0.0,28.0,,11.0,14116.0,30.0,19.0,w,14570.54,14570.54,2444.41,1429.46,1014.95,0.0,0.0,Jan-2016,352.13,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,34455.0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8875.0,36,12.12,295.29,B,US BANK,2 years,RENT,27000.0,Not Verified,Nov-2012,n,debt_consolidation,Payment Consoldation,MO,19.42,0.0,,,8.0,23285.0,63.6,16.0,f,0.0,0.0,10290.96,8875.0,1415.96,0.0,0.0,Aug-2014,4389.21,,Jan-2016,1.0,INDIVIDUAL,,,0.0,23285.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,36,11.14,393.67,B,Apex International,3 years,RENT,83000.0,Not Verified,Mar-2013,n,debt_consolidation,Debt Transfer,MN,8.65,0.0,,,19.0,20370.0,47.3,21.0,w,0.0,0.0,14048.84,12000.0,2048.84,0.0,0.0,Jul-2015,3419.75,,Jul-2015,1.0,INDIVIDUAL,,,0.0,25216.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,60,18.25,893.54,D,National Account Manager,10+ years,MORTGAGE,150000.0,Verified,Dec-2013,n,debt_consolidation,Debt consolidation,NJ,22.04,0.0,,,16.0,78763.0,62.6,31.0,f,24630.6,24630.6,21444.03,10369.4,11074.63,0.0,0.0,Jan-2016,893.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,475417.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10000.0,36,7.62,311.62,A,Southernwine & Spirits,10+ years,MORTGAGE,145000.0,Source Verified,Dec-2012,n,debt_consolidation,Credit Card debt,AZ,16.5,1.0,23.0,,13.0,43327.0,72.5,28.0,w,0.0,0.0,11218.06,10000.0,1218.06,0.0,0.0,Dec-2015,311.36,,Jan-2016,1.0,INDIVIDUAL,,,0.0,464893.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3000.0,36,14.65,103.49,C,mechanic,10+ years,RENT,45000.0,Not Verified,Oct-2015,n,other,Other,CA,21.33,0.0,,56.0,7.0,638.0,4.0,21.0,w,2796.95,2796.95,308.03,203.05,104.98,0.0,0.0,Jan-2016,103.49,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,26496.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20000.0,36,10.99,654.68,B,"Manager, Application Development",6 years,RENT,140800.0,Verified,Jan-2014,n,debt_consolidation,Debt consolidation,WA,13.17,0.0,,,8.0,28081.0,95.6,27.0,f,7990.69,7910.79,14905.15,12009.31,3046.41,0.0,0.0,Dec-2015,654.68,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,41626.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,36,8.18,219.94,B,teacher aide,8 years,RENT,42000.0,Not Verified,Aug-2015,n,debt_consolidation,Debt consolidation,NY,10.03,0.0,29.0,33.0,6.0,2899.0,30.5,15.0,w,6304.03,6304.03,873.4,695.97,177.43,0.0,0.0,Dec-2015,219.94,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,33564.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,60,12.29,671.74,C,service center manager,10+ years,MORTGAGE,157000.0,Verified,Feb-2015,n,debt_consolidation,Debt consolidation,PA,12.85,0.0,42.0,,14.0,25318.0,75.6,34.0,w,0.0,0.0,32284.12,30000.0,2284.12,0.0,0.0,Sep-2015,28274.16,,Oct-2015,1.0,INDIVIDUAL,,,0.0,308924.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24000.0,60,14.49,564.56,C,Trust Coordinator,6 years,RENT,73000.0,Source Verified,May-2014,n,debt_consolidation,Debt consolidation,CT,28.31,0.0,,,19.0,21579.0,37.9,35.0,w,19511.33,19511.33,8468.4,4488.67,3979.73,0.0,0.0,Sep-2015,564.56,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,295928.0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7200.0,36,13.11,242.98,B,Office of the Comptroller,10+ years,RENT,44000.0,Source Verified,Sep-2012,n,debt_consolidation,appreciation,IL,27.3,0.0,,97.0,14.0,4992.0,47.1,24.0,f,0.0,0.0,8744.5,7200.0,1544.5,0.0,0.0,Aug-2015,492.53,,Jan-2016,1.0,INDIVIDUAL,,,0.0,68701.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7200.0,36,12.69,241.53,C,Recruiter,10+ years,RENT,72000.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,MI,12.77,1.0,20.0,40.0,10.0,8168.0,61.0,35.0,f,6181.05,6181.05,1444.1,1018.95,425.15,0.0,0.0,Jan-2016,241.53,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,26148.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25000.0,60,15.41,600.15,D,regional operations director,8 years,RENT,96000.0,Not Verified,Nov-2015,n,debt_consolidation,Debt consolidation,GA,18.1,0.0,25.0,,12.0,21345.0,97.0,26.0,w,24438.2,24438.2,1178.9,561.8,617.1,0.0,0.0,Jan-2016,600.15,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,32245.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7000.0,36,12.12,232.91,B,Eaton Corporation,10+ years,MORTGAGE,129735.0,Not Verified,Apr-2013,n,home_improvement,Home Improvement,NC,5.79,0.0,58.0,,11.0,16721.0,75.0,33.0,f,0.0,0.0,7273.42,7000.0,273.42,0.0,0.0,Aug-2013,6576.96,,Jan-2016,1.0,INDIVIDUAL,,,0.0,16721.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15000.0,36,13.99,512.6,C,Grand club attendant,10+ years,RENT,60000.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,CA,32.7,1.0,16.0,,8.0,42251.0,94.9,14.0,f,12551.62,12530.7,3570.58,2448.38,1128.16,0.0,0.0,Nov-2015,512.6,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,60205.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5000.0,36,15.61,174.83,C,,,MORTGAGE,60012.0,Verified,Jan-2014,n,debt_consolidation,Debt consolidation,OR,22.36,1.0,19.0,71.0,7.0,9548.0,96.4,25.0,f,0.0,0.0,3821.72,2948.98,872.74,0.0,0.0,Jul-2015,174.83,,Jan-2016,1.0,INDIVIDUAL,,,0.0,231452.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16000.0,36,9.99,516.2,B,Sr Consultant,10+ years,RENT,150000.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,NH,8.91,0.0,59.0,,8.0,19265.0,80.6,15.0,w,13653.64,13653.64,3088.32,2346.36,741.96,0.0,0.0,Jan-2016,516.2,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,24930.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13675.0,60,9.76,288.95,B,Sr Front End Engineer,2 years,RENT,80000.0,Not Verified,Dec-2015,n,credit_card,Credit card refinancing,UT,9.95,0.0,,,15.0,9166.0,67.4,33.0,w,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,31385.0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1500.0,36,8.32,47.23,A,Advantecs Group,4 years,RENT,38000.0,Not Verified,Aug-2008,n,debt_consolidation,Personal Load,NJ,2.53,0.0,50.0,,9.0,3421.0,22.1,13.0,f,0.0,0.0,574.39,1500.0,200.4,0.0,0.0,Oct-2011,0.83,,May-2014,1.0,INDIVIDUAL,,,0.0,,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21600.0,36,10.99,707.06,B,,,OWN,79000.0,Source Verified,Oct-2014,n,debt_consolidation,Debt consolidation,VA,24.34,0.0,,,7.0,8459.0,79.8,10.0,w,14030.29,14030.29,9872.46,7569.71,2302.75,0.0,0.0,Dec-2015,707.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,66624.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15000.0,36,16.29,529.51,C,Nickel USA,3 years,RENT,80000.0,Not Verified,Oct-2012,n,debt_consolidation,Back on Track,NJ,11.84,0.0,,,12.0,7848.0,46.8,24.0,f,0.0,0.0,1883.34,656.05,402.73,824.56,8.16,Dec-2012,529.51,,May-2013,1.0,INDIVIDUAL,,,0.0,30447.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18000.0,60,17.57,452.89,D,animal tech,10+ years,RENT,60000.0,Source Verified,May-2014,n,debt_consolidation,Debt consolidation,CA,15.56,0.0,,86.0,11.0,8084.0,44.4,30.0,w,0.0,0.0,7175.76,1385.04,1785.19,4005.53,40.0553,Dec-2014,452.89,,Feb-2015,1.0,INDIVIDUAL,,,0.0,24190.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000.0,36,7.12,371.19,A,licensed massage practitioner,6 years,RENT,70000.0,Not Verified,Oct-2014,n,credit_card,Credit card refinancing,WA,9.34,0.0,,,15.0,13841.0,38.0,18.0,w,7308.36,7308.36,5563.1,4691.64,871.46,0.0,0.0,Jan-2016,371.19,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,34691.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5375.0,36,12.49,179.79,B,,,OWN,18000.0,Verified,Jul-2014,n,credit_card,Credit card refinancing,CT,10.6,0.0,,48.0,5.0,5233.0,45.0,24.0,w,3084.86,3070.51,3042.21,2290.14,766.29,0.0,0.0,Dec-2015,179.79,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,5233.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24275.0,60,19.99,643.01,E,Cable tech,10+ years,MORTGAGE,66000.0,Not Verified,Oct-2015,n,debt_consolidation,Debt consolidation,CA,26.65,0.0,,,19.0,30156.0,37.2,40.0,w,23547.12,23547.12,1875.11,727.88,1147.23,0.0,0.0,Jan-2016,643.01,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,210112.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20000.0,36,12.99,673.79,C,CW2,10+ years,MORTGAGE,81000.0,Source Verified,Jan-2015,n,debt_consolidation,Debt consolidation,TN,21.96,0.0,69.0,,8.0,12564.0,75.2,17.0,f,14688.52,14670.16,7434.96,5311.48,2132.79,0.0,0.0,Jan-2016,673.79,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,281661.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26000.0,60,22.15,720.32,E,Teacher,10+ years,RENT,69000.0,Source Verified,Oct-2014,n,credit_card,Credit card refinancing,WI,25.72,0.0,36.0,,16.0,27998.0,91.2,35.0,f,21888.6,21888.6,10740.81,4111.4,6629.41,0.0,0.0,Jan-2016,720.32,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,83787.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7125.0,36,16.78,253.25,C,Phila School District,10+ years,MORTGAGE,105000.0,Not Verified,Jul-2013,n,other,Tuition,PA,3.36,1.0,18.0,,17.0,4877.0,40.3,26.0,f,0.0,0.0,8601.15,7125.0,1476.15,0.0,0.0,Jan-2015,4296.04,,Jan-2016,1.0,INDIVIDUAL,,,0.0,323920.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6000.0,36,11.99,199.26,B,R.N.,10+ years,OWN,64500.0,Source Verified,May-2014,n,debt_consolidation,Debt consolidation,NV,13.71,0.0,65.0,,16.0,11219.0,39.0,20.0,w,2932.78,2932.78,3985.2,3067.22,917.98,0.0,0.0,Jan-2016,199.26,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,31988.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18000.0,36,12.05,598.29,C,Senior Director of Business Operatons,10+ years,MORTGAGE,55000.0,Source Verified,Nov-2015,n,debt_consolidation,Debt consolidation,NM,22.02,0.0,,,10.0,20938.0,76.4,16.0,w,17160.73,17160.73,1274.9,839.27,435.63,0.0,0.0,Jan-2016,598.29,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,244156.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14000.0,60,18.55,359.72,D,engineer,10+ years,MORTGAGE,110000.0,Source Verified,Nov-2013,n,debt_consolidation,making life simpler ,IL,24.53,0.0,36.0,,16.0,17631.0,58.2,47.0,f,0.0,0.0,18507.3,14000.0,4507.3,0.0,0.0,Nov-2015,10233.74,,Nov-2015,1.0,INDIVIDUAL,,,0.0,182606.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3500.0,36,16.89,124.6,D,Macy's,1 year,MORTGAGE,60000.0,Not Verified,Sep-2011,n,other,car repair,GA,20.6,1.0,9.0,,25.0,25281.0,56.8,63.0,f,0.0,0.0,2054.17,387.44,235.56,1431.17,114.976799998,Feb-2012,124.6,,May-2012,1.0,INDIVIDUAL,,,0.0,,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25000.0,60,19.99,662.21,E,Nurse,6 years,OWN,70000.0,Source Verified,Apr-2014,n,debt_consolidation,Debt consolidation,OH,33.64,0.0,,,26.0,33777.0,69.6,43.0,f,18881.61,18843.85,13878.6,6118.39,7788.02,0.0,0.0,Jan-2016,662.21,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,114641.0,60,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6000.0,36,6.24,183.19,A,Operations Analyst,9 years,MORTGAGE,42500.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,NY,24.09,0.0,,,10.0,5972.0,27.8,20.0,f,5076.12,5076.12,1097.06,923.88,173.18,0.0,0.0,Jan-2016,183.19,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,125705.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25000.0,60,14.99,594.62,C,police officer,10+ years,MORTGAGE,135000.0,Source Verified,Dec-2014,n,debt_consolidation,Debt consolidation,NY,24.64,0.0,56.0,,16.0,19265.0,99.8,37.0,w,0.0,0.0,4141.52,2051.92,2089.6,0.0,0.0,Jul-2015,594.62,,Jan-2016,1.0,INDIVIDUAL,,,0.0,528622.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15000.0,36,14.09,513.33,B,E C Ortiz and Co. Llp,7 years,RENT,67000.0,Not Verified,May-2013,n,credit_card,personal loan,IL,19.74,0.0,,,14.0,17469.0,82.8,16.0,w,0.0,0.0,11603.92,7552.12,2714.48,1337.32,13.3732,Jan-2015,513.33,,Jun-2015,1.0,INDIVIDUAL,,,0.0,32974.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,60,18.2,637.56,E,Chief Engineer,4 years,RENT,165000.0,Verified,Nov-2015,n,debt_consolidation,Debt consolidation,MS,19.37,1.0,20.0,,16.0,16253.0,40.0,40.0,w,24479.29,24479.29,1237.2,520.71,716.49,0.0,0.0,Jan-2016,637.56,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,108482.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6000.0,36,6.03,182.62,A,Quality Assurance Manager,10+ years,RENT,88000.0,Not Verified,Jul-2014,n,debt_consolidation,Debt consolidation,CA,7.49,0.0,,,4.0,6098.0,37.4,30.0,w,0.0,0.0,6225.11,6000.0,225.11,0.0,0.0,Mar-2015,4946.77,,Oct-2015,1.0,INDIVIDUAL,,,0.0,9103.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32000.0,60,16.29,783.12,D,Sr. IT Manager,10+ years,MORTGAGE,91000.0,Verified,Oct-2014,n,credit_card,Credit card refinancing,GA,22.95,0.0,,,17.0,41431.0,80.6,33.0,w,26241.68,26241.68,11674.4,5758.32,5916.08,0.0,0.0,Jan-2016,783.12,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,210119.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35000.0,36,9.17,1115.77,B,General Manager,10+ years,MORTGAGE,200000.0,Verified,Jul-2014,n,debt_consolidation,Debt consolidation,TX,11.23,0.0,,,6.0,14012.0,70.1,20.0,w,0.0,0.0,37602.99,35000.0,2602.99,0.0,0.0,Jun-2015,26445.29,,Jun-2015,1.0,INDIVIDUAL,,,0.0,369309.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35000.0,60,14.49,823.31,C,3 rail Elect.,10+ years,MORTGAGE,120000.0,Verified,Oct-2014,n,debt_consolidation,Debt consolidation,NJ,10.71,0.0,,,15.0,42071.0,62.0,31.0,w,28454.14,28454.14,12349.65,6545.86,5803.79,0.0,0.0,Jan-2016,823.31,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,271019.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24500.0,36,16.29,864.86,D,Product Management Consultant,3 years,MORTGAGE,180000.0,Not Verified,May-2014,n,debt_consolidation,Debt consolidation,AZ,12.23,1.0,16.0,,16.0,46572.0,68.3,33.0,f,12363.13,12363.13,17297.2,12136.87,5160.33,0.0,0.0,Jan-2016,864.86,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,383591.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9000.0,36,16.55,318.87,D,RN,3 years,MORTGAGE,73000.0,Verified,Jul-2015,n,debt_consolidation,Debt consolidation,TX,17.15,0.0,,,12.0,4204.0,28.5,36.0,f,7790.49,7703.93,1883.77,1209.51,695.43,0.0,0.0,Jan-2016,318.87,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,189564.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
